set	n_cases_init	n_vars_init	missed_genotypes_fraction_init	n_cases_retained	p_val	n_vars_total	n_vars_tested	ma_count	n_cases_with_ma	method_for_p_assessment	rare_vars_tested	common_vars_tested	cutoff
CGNL1	483	5	0.0062111801242236	479	0.395198830134793	5	5	NA	NA	NA	5	0	0.0321744726043893
MYZAP	483	1	0.0641821946169772	479	0.665633157471842	1	NA	1	1	ER	NA	NA	NA
POLR2M	483	1	0.072463768115942	479	0.198864290286511	1	NA	1	1	ER	NA	NA	NA
ALDH1A2	483	1	0.031055900621118	479	0.734596034732371	1	NA	1	1	ER	NA	NA	NA
LIPC	483	6	0.0131124913733609	479	0.101124268345844	6	6	NA	NA	NA	6	0	0.0321744726043893
FAM63B	483	1	0.0144927536231884	479	0.177990397122644	1	NA	3	3	ER	NA	NA	NA
SLTM	483	1	0.0227743271221532	479	0.711469531411495	1	NA	1	1	ER	NA	NA	NA
RNF111	483	1	0.0082815734989648	479	0.719565119824417	1	NA	1	1	ER	NA	NA	NA
CCNB2	483	1	0.0186335403726708	479	0.705661180243411	1	NA	1	1	ER	NA	NA	NA
MYO1E	483	3	0.00690131124913734	479	0.588640427787692	3	3	NA	NA	NA	3	0	0.0321744726043893
GCNT3	483	1	0.0476190476190476	479	0.116461249106702	1	NA	2	2	ER	NA	NA	NA
NARG2	483	2	0.0248447204968944	479	0.0559121279275793	2	2	NA	NA	NA	2	0	0.0321744726043893
VPS13C	483	3	0.102139406487233	479	0.30502072124395	2	2	NA	NA	NA	2	0	0.0321744726043893
hsa-mir-7162	483	1	0.0269151138716356	479	0.223230224416223	1	NA	1	1	ER	NA	NA	NA
TLN2	483	7	0.0168589174800355	479	0.758578693773697	7	7	NA	NA	NA	7	0	0.0321744726043893
TPM1	483	1	0	479	0.195441328477694	1	NA	1	1	ER	NA	NA	NA
RAB8B	483	1	0.0082815734989648	479	0.746514646155729	1	NA	2	2	ER	NA	NA	NA
APH1B	483	1	0.0559006211180124	479	0.247883449141903	1	NA	1	1	ER	NA	NA	NA
CA12	483	1	0.0041407867494824	479	0.700073979838713	1	NA	2	2	ER	NA	NA	NA
DAPK2	483	1	0.010351966873706	479	0.708635043918884	1	NA	1	1	ER	NA	NA	NA
FAM96A	483	1	0.0041407867494824	479	0.673621693257551	1	NA	1	1	ER	NA	NA	NA
SNX1	483	4	0.0082815734989648	479	0.360770992897771	4	4	NA	NA	NA	4	0	0.0321744726043893
PPIB	483	3	0.00276052449965493	479	0.776751538322633	3	3	NA	NA	NA	3	0	0.0321744726043893
TRIP4	483	1	0	479	0.0537995107743311	1	NA	3	3	ER	NA	NA	NA
ZNF609	483	2	0.0072463768115942	479	0.120853643082171	2	2	NA	NA	NA	2	0	0.0321744726043893
OAZ2	483	1	0.0124223602484472	479	0.206432666549483	1	NA	1	1	ER	NA	NA	NA
PIF1	483	4	0.0559006211180124	479	0.740802136743091	3	3	NA	NA	NA	3	0	0.0321744726043893
PLEKHO2	483	1	0.0041407867494824	479	0.65585681607421	1	NA	1	1	ER	NA	NA	NA
ANKDD1A	483	3	0.0282953761214631	479	0.66902009066964	3	3	NA	NA	NA	2	1	0.0321744726043893
MTFMT	483	3	0.0372670807453416	479	0.46898482451852	3	3	NA	NA	NA	3	0	0.0321744726043893
UBAP1L	483	1	0.175983436853002	479	0.22823852571701	1	NA	1	1	ER	NA	NA	NA
PDCD7	483	1	0	479	0.222492830059376	1	NA	1	1	ER	NA	NA	NA
CLPX	483	1	0	479	0.704073874686191	1	NA	1	1	ER	NA	NA	NA
CILP	483	5	0.0318840579710145	479	0.0544743160537238	5	5	NA	NA	NA	5	0	0.0321744726043893
PARP16	483	3	0.0020703933747412	479	0.198247419364228	3	3	NA	NA	NA	3	0	0.0321744726043893
IGDCC4	483	2	0.109730848861284	479	0.512874863474563	2	2	NA	NA	NA	2	0	0.0321744726043893
DPP8	483	1	0.0144927536231884	479	0.732996168320232	1	NA	1	1	ER	NA	NA	NA
VWA9	483	2	0.0538302277432712	479	0.780469177789988	2	2	NA	NA	NA	2	0	0.0321744726043893
SLC24A1	483	1	0.0062111801242236	479	0.711469531411495	1	NA	1	1	ER	NA	NA	NA
MEGF11	483	2	0.0631469979296066	479	0.537727433732487	2	2	NA	NA	NA	2	0	0.0321744726043893
DIS3L	483	3	0.0800552104899931	479	0.528236069570658	3	3	NA	NA	NA	3	0	0.0321744726043893
ZWILCH	483	1	0.010351966873706	479	0.18170039026395	1	NA	3	3	ER	NA	NA	NA
LCTL	483	2	0.0652173913043478	479	0.698033711458764	2	2	NA	NA	NA	2	0	0.0321744726043893
AAGAB	483	4	0.0222567287784679	479	0.840113887862427	4	4	NA	NA	NA	4	0	0.0321744726043893
IQCH	483	3	0.0766045548654244	479	0.221206587594693	3	3	NA	NA	NA	3	0	0.0321744726043893
SKOR1	483	1	0.0600414078674948	479	0.431450932959699	1	NA	3	3	ER	NA	NA	NA
CALML4	483	3	0.0200138026224983	479	0.0381779551014804	3	3	NA	NA	NA	3	0	0.0321744726043893
FEM1B	483	1	0.151138716356108	479	0.732740616925404	1	NA	1	1	ER	NA	NA	NA
ITGA11	483	3	0.0186335403726708	479	0.0301427510839828	3	3	NA	NA	NA	3	0	0.0321744726043893
SPESP1	483	1	0.0641821946169772	479	0.834915316208618	NA	NA	40	40	Firth	NA	NA	NA
NOX5	483	3	0.0455486542443064	479	0.00536119042326661	3	3	NA	NA	NA	3	0	0.0321744726043893
PAQR5	483	1	0.0082815734989648	479	0.730404440860138	1	NA	1	1	ER	NA	NA	NA
KIF23	483	2	0.0476190476190476	479	0.870033225192141	2	2	NA	NA	NA	1	1	0.0321744726043893
TLE3	483	1	0.122153209109731	479	0.229192024015895	1	NA	1	1	ER	NA	NA	NA
UACA	483	4	0.101966873706004	479	0.840679746575148	3	3	NA	NA	NA	3	0	0.0321744726043893
LARP6	483	1	0.0020703933747412	479	0.730404440860138	1	NA	1	1	ER	NA	NA	NA
LRRC49	483	1	0.140786749482402	479	0.708380242424548	1	NA	1	1	ER	NA	NA	NA
THSD4	483	1	0.0062111801242236	479	0.701924650091648	1	NA	1	1	ER	NA	NA	NA
NR2E3	483	1	0.0041407867494824	479	1	1	0	NA	NA	ER	NA	NA	NA
MYO9A	483	1	0.0269151138716356	479	0.826705948833496	NA	NA	26	25	Firth	NA	NA	NA
GRAMD2	483	4	0.0222567287784679	479	0.843908865236239	4	4	NA	NA	NA	4	0	0.0321744726043893
HEXA	483	2	0.0031055900621118	479	0.208161395304665	2	2	NA	NA	NA	2	0	0.0321744726043893
TMEM202	483	1	0.0144927536231884	479	0.843120564358457	1	NA	6	6	ER	NA	NA	NA
GOLGA6B	483	1	0.020703933747412	479	0.69490354136262	1	NA	1	1	ER	NA	NA	NA
HIGD2B	483	1	0	479	0.743378312531978	1	NA	2	2	ER	NA	NA	NA
NEO1	483	2	0.05175983436853	479	0.248523907353907	2	2	NA	NA	NA	2	0	0.0321744726043893
CD276	483	1	0.153209109730849	479	0.701924650091648	1	NA	1	1	ER	NA	NA	NA
TBC1D21	483	2	0.015527950310559	479	0.391446097845373	2	2	NA	NA	NA	2	0	0.0321744726043893
CCDC33	483	2	0.010351966873706	479	0.782448964078589	2	2	NA	NA	NA	2	0	0.0321744726043893
CYP11A1	483	3	0.00276052449965493	479	0.858672975249347	3	3	NA	NA	NA	3	0	0.0321744726043893
SEMA7A	483	1	0.0124223602484472	479	0.752150108950101	1	NA	2	2	ER	NA	NA	NA
CLK3	483	1	0.0144927536231884	479	0.72537225987431	1	NA	1	1	ER	NA	NA	NA
EDC3	483	1	0.062111801242236	479	0.674015615952225	1	NA	1	1	ER	NA	NA	NA
CYP1A1	483	4	0.0165631469979296	479	0.413016601679777	4	4	NA	NA	NA	4	0	0.0321744726043893
CYP1A2	483	1	0.0393374741200828	479	0.705928966670214	1	NA	1	1	ER	NA	NA	NA
LMAN1L	483	1	0.0372670807453416	479	0.521267751359984	1	NA	5	5	ER	NA	NA	NA
CPLX3	483	1	0.0020703933747412	479	0.222492830059376	1	NA	1	1	ER	NA	NA	NA
SCAMP2	483	1	0.0124223602484472	479	0.727486364429948	1	NA	1	1	ER	NA	NA	NA
MPI	483	1	0	479	0.231541164686884	1	NA	1	1	ER	NA	NA	NA
FAM219B	483	1	0.0041407867494824	479	0.810589044350914	1	NA	4	4	ER	NA	NA	NA
PPCDC	483	2	0.0041407867494824	479	0.675085402106102	2	2	NA	NA	NA	2	0	0.0321744726043893
C15orf39	483	1	0.0144927536231884	479	0.415425827931087	1	NA	3	3	ER	NA	NA	NA
MAN2C1	483	2	0.0020703933747412	479	0.296345946609208	2	2	NA	NA	NA	2	0	0.0321744726043893
PTPN9	483	2	0.0041407867494824	479	0.125017868097145	2	2	NA	NA	NA	2	0	0.0321744726043893
SNUPN	483	3	0.0227743271221532	479	0.26366131946419	3	3	NA	NA	NA	3	0	0.0321744726043893
CSPG4	483	1	0.0041407867494824	479	0.15059443167153	1	NA	6	6	ER	NA	NA	NA
FBXO22	483	2	0.031055900621118	479	0.113471468699179	2	2	NA	NA	NA	2	0	0.0321744726043893
ETFA	483	1	0.010351966873706	479	0.973808394434687	NA	NA	81	75	Firth	NA	NA	NA
SCAPER	483	2	0.0476190476190476	479	0.665083821512771	2	2	NA	NA	NA	1	1	0.0321744726043893
PSTPIP1	483	2	0.0579710144927536	479	0.105182464895506	2	2	NA	NA	NA	2	0	0.0321744726043893
PEAK1	483	4	0.0486542443064182	479	0.391500373595834	4	4	NA	NA	NA	4	0	0.0321744726043893
RP11-114H24.2	483	1	0.0165631469979296	479	0.999878561698392	NA	NA	58	57	Firth	NA	NA	NA
TBC1D2B	483	1	0.0041407867494824	479	0.726673073356739	1	NA	1	1	ER	NA	NA	NA
SH2D7	483	1	0.0062111801242236	479	0.716532931892541	1	NA	1	1	ER	NA	NA	NA
ACSBG1	483	1	0.0062111801242236	479	0.661869126435678	1	NA	1	1	ER	NA	NA	NA
IREB2	483	1	0.0124223602484472	479	0.120935704219267	1	NA	2	2	ER	NA	NA	NA
HYKK	483	2	0.0175983436853002	479	0.184559249596086	2	2	NA	NA	NA	2	0	0.0321744726043893
CHRNA5	483	6	0.0358868184955141	479	0.469629207223354	6	6	NA	NA	NA	5	1	0.0321744726043893
CHRNA3	483	2	0.0993788819875776	479	0.19426613795492	2	2	NA	NA	NA	1	1	0.0321744726043893
CHRNB4	483	1	0.124223602484472	479	0.410687608497412	1	NA	3	3	ER	NA	NA	NA
ADAMTS7	483	1	0.0062111801242236	479	0.20960102602915	1	NA	1	1	ER	NA	NA	NA
RASGRF1	483	1	0	479	0.735831764779639	1	NA	1	1	ER	NA	NA	NA
ANKRD34C	483	2	0.056935817805383	479	0.808300536235184	2	2	NA	NA	NA	2	0	0.0321744726043893
TMED3	483	2	0	479	0.423108987447135	2	2	NA	NA	NA	2	0	0.0321744726043893
KIAA1024	483	3	0.0144927536231884	479	0.542520036953775	3	3	NA	NA	NA	3	0	0.0321744726043893
MTHFS	483	1	0.0020703933747412	479	0.716810969063627	1	NA	1	1	ER	NA	NA	NA
ST20	483	1	0.0041407867494824	479	0.232391690770823	1	NA	4	4	ER	NA	NA	NA
BCL2A1	483	1	0.0393374741200828	479	0.146642843282304	NA	NA	204	180	Firth	NA	NA	NA
FAH	483	4	0.0238095238095238	479	0.40706391861201	4	4	NA	NA	NA	4	0	0.0321744726043893
KIAA1199	483	4	0.0093167701863354	479	0.0117011474776145	4	4	NA	NA	NA	4	0	0.0321744726043893
IL16	483	3	0.0476190476190476	479	0.159492353472851	3	3	NA	NA	NA	3	0	0.0321744726043893
TMC3	483	1	0.0269151138716356	479	0.225369036499343	NA	NA	25	25	Firth	NA	NA	NA
EFTUD1	483	1	0.0331262939958592	479	0.81145505283258	1	NA	4	4	ER	NA	NA	NA
FAM154B	483	2	0.0248447204968944	479	0.547425070288665	2	2	NA	NA	NA	1	1	0.0321744726043893
FSD2	483	2	0.0062111801242236	479	0.135278206890783	2	2	NA	NA	NA	2	0	0.0321744726043893
HOMER2	483	1	0.0041407867494824	479	0.841482168102685	1	NA	6	6	ER	NA	NA	NA
BNC1	483	1	0.0683229813664596	479	0.683858191730565	1	NA	1	1	ER	NA	NA	NA
ADAMTSL3	483	3	0.0945479641131815	479	0.705018870015029	3	3	NA	NA	NA	3	0	0.0321744726043893
ZSCAN2	483	2	0.0289855072463768	479	0.546304333679	2	2	NA	NA	NA	2	0	0.0321744726043893
WDR73	483	1	0.0144927536231884	479	0.216464836889206	1	NA	1	1	ER	NA	NA	NA
ZNF592	483	2	0.0010351966873706	479	0.312297754912525	2	2	NA	NA	NA	2	0	0.0321744726043893
SLC28A1	483	2	0.0082815734989648	479	0.71771368785207	2	2	NA	NA	NA	2	0	0.0321744726043893
AKAP13	483	4	0.0119047619047619	479	0.326084338994452	4	4	NA	NA	NA	4	0	0.0321744726043893
AGBL1	483	6	0.0586611456176674	479	0.733620969705228	6	6	NA	NA	NA	6	0	0.0321744726043893
MRPL46	483	1	0.0082815734989648	479	0.247883449141903	1	NA	1	1	ER	NA	NA	NA
ACAN	483	4	0.0046583850931677	479	0.643951460744141	4	4	NA	NA	NA	4	0	0.0321744726043893
MFGE8	483	4	0.0005175983436853	479	0.13649664210246	4	4	NA	NA	NA	4	0	0.0321744726043893
FANCI	483	3	0.0020703933747412	479	0.773544440222351	3	3	NA	NA	NA	3	0	0.0321744726043893
POLG	483	13	0.0041407867494824	479	0.94678167371503	13	13	NA	NA	NA	13	0	0.0321744726043893
TICRR	483	4	0.0253623188405797	479	0.234306377363679	4	4	NA	NA	NA	4	0	0.0321744726043893
KIF7	483	2	0.025879917184265	479	0.400578649949709	2	2	NA	NA	NA	2	0	0.0321744726043893
PLIN1	483	4	0.0056935817805383	479	0.647568830011524	4	4	NA	NA	NA	4	0	0.0321744726043893
PEX11A	483	1	0.041407867494824	479	0.226314992079865	1	NA	1	1	ER	NA	NA	NA
WDR93	483	2	0.0093167701863354	479	0.823883124820343	2	2	NA	NA	NA	2	0	0.0321744726043893
MESP2	483	1	0.0683229813664596	479	0.216611530087878	1	NA	1	1	ER	NA	NA	NA
ANPEP	483	1	0.0041407867494824	479	0.672091560950036	1	NA	1	1	ER	NA	NA	NA
SEMA4B	483	1	0.17184265010352	479	0.701816038199524	1	NA	1	1	ER	NA	NA	NA
TTLL13	483	2	0.0031055900621118	479	0.777205301705928	2	2	NA	NA	NA	2	0	0.0321744726043893
NGRN	483	3	0.0200138026224983	479	0.88248625815191	3	3	NA	NA	NA	2	1	0.0321744726043893
IQGAP1	483	1	0.0041407867494824	479	0.227248474481003	1	NA	1	1	ER	NA	NA	NA
CRTC3	483	1	0.010351966873706	479	0.808743020629946	1	NA	4	4	ER	NA	NA	NA
BLM	483	5	0.00372670807453416	479	1	5	5	NA	NA	NA	4	1	0.0321744726043893
MAN2A2	483	1	0.0041407867494824	479	0.691464639741746	1	NA	1	1	ER	NA	NA	NA
UNC45A	483	2	0.0745341614906832	479	0.0808998087241865	2	2	NA	NA	NA	2	0	0.0321744726043893
RCCD1	483	2	0.005175983436853	479	0.828523176744597	2	2	NA	NA	NA	2	0	0.0321744726043893
PRC1	483	2	0.005175983436853	479	0.651243898542868	2	2	NA	NA	NA	2	0	0.0321744726043893
VPS33B	483	3	0	479	0.391983283564313	3	3	NA	NA	NA	3	0	0.0321744726043893
SV2B	483	2	0.0217391304347826	479	0.380059573215147	2	2	NA	NA	NA	2	0	0.0321744726043893
SLCO3A1	483	1	0.0020703933747412	479	0.71196000795303	1	NA	1	1	ER	NA	NA	NA
MCTP2	483	4	0.0512422360248447	479	0.80105391825289	4	4	NA	NA	NA	4	0	0.0321744726043893
ARRDC4	483	1	0.0248447204968944	479	0.770691125861997	NA	NA	32	32	Firth	NA	NA	NA
FAM169B	483	1	0.031055900621118	479	0.169143229522173	1	NA	1	1	ER	NA	NA	NA
IGF1R	483	1	0	479	0.70966136098675	1	NA	1	1	ER	NA	NA	NA
PGPEP1L	483	2	0.0372670807453416	479	0.0255785280987361	2	2	NA	NA	NA	1	1	0.0321744726043893
SYNM	483	5	0.0111801242236025	479	0.62237952552198	5	5	NA	NA	NA	4	1	0.0321744726043893
TTC23	483	1	0.0082815734989648	479	0.35820921239839	1	NA	2	2	ER	NA	NA	NA
MEF2A	483	3	0.0890269151138716	479	0.250003927697276	2	2	NA	NA	NA	2	0	0.0321744726043893
LYSMD4	483	1	0.0165631469979296	479	0.656609093578283	NA	NA	375	298	Firth	NA	NA	NA
ADAMTS17	483	3	0.0213940648723257	479	0.793194279494408	3	3	NA	NA	NA	3	0	0.0321744726043893
LRRK1	483	6	0.0072463768115942	479	0.843083972031013	6	6	NA	NA	NA	6	0	0.0321744726043893
PCSK6	483	1	0.0186335403726708	479	0.230321863413147	1	NA	1	1	ER	NA	NA	NA
TM2D3	483	1	0.0082815734989648	479	1	0	0	NA	NA	NA	NA	NA	NA
TARSL2	483	2	0.041407867494824	479	0.738996307140815	2	2	NA	NA	NA	2	0	0.0321744726043893
OR4F15	483	1	0.020703933747412	479	0.121142835562166	1	NA	2	2	ER	NA	NA	NA
WASH4P	483	1	0.0082815734989648	479	0.733397413981964	1	NA	1	1	ER	NA	NA	NA
MPG	483	2	0.067287784679089	479	0.139047014866753	2	2	NA	NA	NA	2	0	0.0321744726043893
HBM	483	1	0.0020703933747412	479	0.19439502755917	1	NA	1	1	ER	NA	NA	NA
ITFG3	483	1	0.010351966873706	479	0.20968415256967	1	NA	1	1	ER	NA	NA	NA
RGS11	483	3	0.183574879227053	479	1	3	0	NA	NA	NA	0	0	0.0321744726043893
PDIA2	483	5	0.0455486542443064	479	0.07247643200943	4	4	NA	NA	NA	4	0	0.0321744726043893
MRPL28	483	1	0.0476190476190476	479	0.212569598195472	1	NA	1	1	ER	NA	NA	NA
C16orf11	483	2	0.0186335403726708	479	0.139791280957269	2	2	NA	NA	NA	2	0	0.0321744726043893
C16orf13	483	1	0.136645962732919	479	0.731871166680194	1	NA	1	1	ER	NA	NA	NA
WDR90	483	4	0.093167701863354	479	0.874392049057209	3	3	NA	NA	NA	3	0	0.0321744726043893
RHOT2	483	2	0.0383022774327122	479	0.766890757911661	2	2	NA	NA	NA	2	0	0.0321744726043893
JMJD8	483	1	0.0186335403726708	479	0.414389997959755	1	NA	3	3	ER	NA	NA	NA
MSLN	483	1	0.031055900621118	479	0.161951045060054	1	NA	1	1	ER	NA	NA	NA
RPUSD1	483	1	0.182194616977226	479	0.724314727862831	1	NA	1	1	ER	NA	NA	NA
CHTF18	483	1	0.0869565217391304	479	0.727747118833385	1	NA	1	1	ER	NA	NA	NA
GNG13	483	1	0.0020703933747412	479	0.74302297970616	1	NA	1	1	ER	NA	NA	NA
LMF1	483	3	0.0455486542443064	479	0.359285125936475	3	3	NA	NA	NA	3	0	0.0321744726043893
SSTR5	483	1	0.0062111801242236	479	0.712747223505085	1	NA	1	1	ER	NA	NA	NA
CACNA1H	483	3	0.00897170462387854	479	0.0851918796974264	3	3	NA	NA	NA	3	0	0.0321744726043893
BAIAP3	483	1	0.0062111801242236	479	0.716517818884788	1	NA	1	1	ER	NA	NA	NA
C16orf91	483	1	0.157349896480331	479	0.200679222911965	1	NA	1	1	ER	NA	NA	NA
IFT140	483	2	0.0196687370600414	479	0.834238196984343	2	2	NA	NA	NA	2	0	0.0321744726043893
CRAMP1L	483	3	0.0324361628709455	479	0.468260344383468	3	3	NA	NA	NA	3	0	0.0321744726043893
FAHD1	483	1	0.0538302277432712	479	0.696246610457988	1	NA	1	1	ER	NA	NA	NA
MEIOB	483	1	0.0041407867494824	479	0.219705362536257	1	NA	1	1	ER	NA	NA	NA
RPL3L	483	1	0.05175983436853	479	0.80518018724071	1	NA	3	3	ER	NA	NA	NA
NDUFB10	483	1	0.0020703933747412	479	0.74302297970616	1	NA	1	1	ER	NA	NA	NA
TBL3	483	1	0.0165631469979296	479	0.797459890629224	1	NA	3	3	ER	NA	NA	NA
NTHL1	483	2	0.0372670807453416	479	0.709850943917998	2	2	NA	NA	NA	2	0	0.0321744726043893
TSC2	483	3	0.010351966873706	479	0.51951910180349	3	3	NA	NA	NA	3	0	0.0321744726043893
MLST8	483	1	0.132505175983437	479	0.224118685877204	1	NA	1	1	ER	NA	NA	NA
BRICD5	483	1	0.0910973084886128	479	0.803535421759938	1	NA	3	3	ER	NA	NA	NA
E4F1	483	1	0.0248447204968944	479	0.231541164686884	1	NA	1	1	ER	NA	NA	NA
ECI1	483	2	0.0279503105590062	479	0.193185112594125	2	2	NA	NA	NA	2	0	0.0321744726043893
ABCA3	483	4	0.0175983436853002	479	0.560382029695143	4	4	NA	NA	NA	4	0	0.0321744726043893
CCNF	483	1	0.0082815734989648	479	0.40921140569	1	NA	3	3	ER	NA	NA	NA
TBC1D24	483	2	0.036231884057971	479	0.612674949131851	2	2	NA	NA	NA	2	0	0.0321744726043893
AMDHD2	483	1	0.0041407867494824	479	0.212362088281734	1	NA	1	1	ER	NA	NA	NA
PRSS21	483	2	0	479	0.098890449455771	2	2	NA	NA	NA	2	0	0.0321744726043893
CCDC64B	483	1	0.062111801242236	479	0.627064542248017	NA	NA	30	30	Firth	NA	NA	NA
MMP25	483	3	0.0372670807453416	479	0.115427874241401	3	3	NA	NA	NA	3	0	0.0321744726043893
IL32	483	1	0.010351966873706	479	0.732661297194963	1	NA	1	1	ER	NA	NA	NA
ZNF205	483	1	0.0082815734989648	479	0.733381605286996	1	NA	1	1	ER	NA	NA	NA
ZNF213	483	1	0.115942028985507	479	0.206970342834142	1	NA	1	1	ER	NA	NA	NA
OR1F1	483	2	0.0062111801242236	479	0.557217864617492	2	2	NA	NA	NA	2	0	0.0321744726043893
MEFV	483	3	0	479	0.79697658948643	3	3	NA	NA	NA	3	0	0.0321744726043893
TIGD7	483	2	0.0062111801242236	479	0.691648181633086	2	2	NA	NA	NA	2	0	0.0321744726043893
OR2C1	483	2	0.0217391304347826	479	0.148656187230069	2	2	NA	NA	NA	1	1	0.0321744726043893
ZSCAN32	483	2	0.0175983436853002	479	0.644556939872169	2	2	NA	NA	NA	2	0	0.0321744726043893
ZNF597	483	1	0.0062111801242236	479	0.810951482945808	1	NA	4	4	ER	NA	NA	NA
C16orf90	483	1	0.0041407867494824	479	0.694654594810229	1	NA	1	1	ER	NA	NA	NA
CLUAP1	483	1	0.010351966873706	479	0.839899723563649	1	NA	5	5	ER	NA	NA	NA
NLRC3	483	2	0.0248447204968944	479	0.346400859303404	2	2	NA	NA	NA	2	0	0.0321744726043893
SLX4	483	2	0.0962732919254658	479	0.0822701596630529	1	1	NA	NA	NA	1	0	0.0321744726043893
DNASE1	483	10	0.00476190476190476	479	0.332779000089937	10	10	NA	NA	NA	10	0	0.0321744726043893
TRAP1	483	4	0.0113871635610766	479	0.554906564119863	4	4	NA	NA	NA	4	0	0.0321744726043893
CREBBP	483	1	0.0993788819875776	479	0.234215015833218	1	NA	1	1	ER	NA	NA	NA
SRL	483	2	0.0020703933747412	479	0.845582412024003	2	2	NA	NA	NA	2	0	0.0321744726043893
GLIS2	483	2	0.0507246376811594	479	0.605996916211094	2	2	NA	NA	NA	2	0	0.0321744726043893
CORO7	483	1	0.010351966873706	479	0.713036292128939	1	NA	1	1	ER	NA	NA	NA
HMOX2	483	2	0.0476190476190476	479	0.409227188252652	2	2	NA	NA	NA	2	0	0.0321744726043893
C16orf96	483	3	0.0427881297446515	479	0.617165975706708	3	3	NA	NA	NA	3	0	0.0321744726043893
MGRN1	483	1	0.0041407867494824	479	0.233799242548108	1	NA	1	1	ER	NA	NA	NA
ANKS3	483	1	0.031055900621118	479	0.699021284572657	1	NA	1	1	ER	NA	NA	NA
C16orf71	483	1	0	479	0.237728830138389	1	NA	1	1	ER	NA	NA	NA
SEPT12	483	1	0.0641821946169772	479	0.249842072210111	1	NA	1	1	ER	NA	NA	NA
PPL	483	4	0.0300207039337474	479	0.760345395629031	4	4	NA	NA	NA	3	1	0.0321744726043893
C16orf89	483	1	0.05175983436853	479	0.853152730712949	1	NA	7	7	ER	NA	NA	NA
ALG1	483	2	0.0559006211180124	479	0.757619367991109	2	2	NA	NA	NA	2	0	0.0321744726043893
TMEM186	483	3	0.00552104899930987	479	0.209857819526683	3	3	NA	NA	NA	3	0	0.0321744726043893
PMM2	483	1	0	479	0.310525844286849	1	NA	6	6	ER	NA	NA	NA
CARHSP1	483	1	0.041407867494824	479	0.23690474695019	1	NA	1	1	ER	NA	NA	NA
C16orf72	483	1	0.0165631469979296	479	0.342292082627601	1	NA	2	2	ER	NA	NA	NA
ATF7IP2	483	1	0.0331262939958592	479	0.691647834096399	1	NA	1	1	ER	NA	NA	NA
TEKT5	483	2	0.0631469979296066	479	0.0231555457744722	2	2	NA	NA	NA	2	0	0.0321744726043893
NUBP1	483	1	0.0910973084886128	479	0.705861983811499	1	NA	1	1	ER	NA	NA	NA
TVP23A	483	1	0.0062111801242236	479	0.668322576128341	1	NA	1	1	ER	NA	NA	NA
TXNDC11	483	1	0.0062111801242236	479	0.409400813366716	1	NA	9	9	ER	NA	NA	NA
RSL1D1	483	3	0.0200138026224983	479	0.532355909983401	3	3	NA	NA	NA	3	0	0.0321744726043893
RP11-166B2.1	483	1	0.0041407867494824	479	1	1	0	NA	NA	ER	NA	NA	NA
TNFRSF17	483	1	0.020703933747412	479	0.131673787390567	1	NA	1	1	ER	NA	NA	NA
SNX29	483	3	0.0814354727398206	479	0.767951479815631	2	2	NA	NA	NA	2	0	0.0321744726043893
CPPED1	483	1	0.0248447204968944	479	0.232001399369312	1	NA	1	1	ER	NA	NA	NA
ERCC4	483	6	0.0234644582470669	479	0.995635472438976	6	6	NA	NA	NA	5	1	0.0321744726043893
MKL2	483	2	0.0734989648033126	479	0.377718443754171	2	2	NA	NA	NA	2	0	0.0321744726043893
PARN	483	1	0.0082815734989648	479	0.226849032664372	1	NA	1	1	ER	NA	NA	NA
BFAR	483	2	0.0010351966873706	479	0.651626079307647	2	2	NA	NA	NA	2	0	0.0321744726043893
PDXDC1	483	1	0.0041407867494824	479	0.169143229522173	1	NA	1	1	ER	NA	NA	NA
KIAA0430	483	1	0.072463768115942	479	0.494864076257304	1	NA	4	4	ER	NA	NA	NA
ABCC1	483	3	0.0117322291235335	479	0.875898532781287	3	3	NA	NA	NA	3	0	0.0321744726043893
ABCC6	483	5	0.0401656314699793	479	0.962436944744593	5	5	NA	NA	NA	4	1	0.0321744726043893
XYLT1	483	2	0.05175983436853	479	0.790376183433354	2	2	NA	NA	NA	2	0	0.0321744726043893
SMG1	483	3	0.062111801242236	479	0.864088085431636	3	3	NA	NA	NA	3	0	0.0321744726043893
TMC7	483	2	0.0144927536231884	479	0.82465018520802	2	2	NA	NA	NA	2	0	0.0321744726043893
SYT17	483	2	0.0279503105590062	479	0.274353150089718	2	2	NA	NA	NA	2	0	0.0321744726043893
TMC5	483	4	0.0584886128364389	479	0.0166134072539189	3	3	NA	NA	NA	3	0	0.0321744726043893
C16orf62	483	2	0.0144927536231884	479	0.496343812858321	2	2	NA	NA	NA	2	0	0.0321744726043893
KNOP1	483	2	0.0641821946169772	479	0.743387849496552	2	2	NA	NA	NA	2	0	0.0321744726043893
IQCK	483	2	0.0300207039337474	479	0.352980316463038	2	2	NA	NA	NA	2	0	0.0321744726043893
GPRC5B	483	2	0.0093167701863354	479	0.833491318203304	2	2	NA	NA	NA	2	0	0.0321744726043893
GPR139	483	1	0.0641821946169772	479	0.234215015833218	1	NA	1	1	ER	NA	NA	NA
UMOD	483	2	0.0248447204968944	479	0.609276651938442	2	2	NA	NA	NA	2	0	0.0321744726043893
PDILT	483	3	0.0110420979986197	479	0.417060472669717	3	3	NA	NA	NA	3	0	0.0321744726043893
